,Composer,Title,KeySignature,Duration,highestOffset,highestTimeD,Tempo,firstTimeSig,timeSigChanges,noteCount,keySigChanges
1758,Palestrina,Sanctus_72_c.krn,2,88.0,80.0,88.0,88.0,2.0,1,151,1
1759,Palestrina,Sanctus_73_a.krn,2,336.0,328.0,336.0,336.0,2.0,1,575,1
1760,Palestrina,Sanctus_73_b.krn,2,256.0,248.0,256.0,256.0,2.0,1,361,1
1761,Palestrina,Sanctus_73_c.krn,2,88.0,80.0,88.0,88.0,2.0,1,154,1
1762,Palestrina,Sanctus_74.krn,2,424.0,416.0,424.0,424.0,2.0,1,700,1
1763,Palestrina,Sanctus_75_a.krn,1,272.0,264.0,272.0,272.0,2.0,1,634,1
1764,Palestrina,Sanctus_75_b.krn,1,256.0,248.0,256.0,256.0,2.0,1,414,1
1765,Palestrina,Sanctus_75_c.krn,1,176.0,168.0,176.0,176.0,2.0,1,371,1
1766,Palestrina,Sanctus_76.krn,2,544.0,536.0,544.0,544.0,2.0,1,706,1
1767,Palestrina,Sanctus_77_a.krn,4,392.0,384.0,392.0,392.0,2.0,1,607,1
1768,Palestrina,Sanctus_77_b.krn,4,246.0,240.0,246.0,246.0,1.5,1,371,1
1769,Palestrina,Sanctus_78.krn,1,304.0,296.0,304.0,304.0,2.0,1,472,1
1770,Palestrina,Sanctus_79_a.krn,4,272.0,264.0,272.0,272.0,2.0,1,404,1
1771,Palestrina,Sanctus_79_b.krn,4,232.0,224.0,232.0,232.0,2.0,1,311,1
1772,Palestrina,Sanctus_79_c.krn,2,162.0,156.0,162.0,162.0,1.5,1,254,1
1773,Palestrina,Sanctus_80.krn,1,336.0,328.0,336.0,336.0,2.0,1,452,1
1774,Palestrina,Sanctus_81.krn,1,296.0,288.0,296.0,296.0,2.0,1,467,1
1775,Palestrina,Sanctus_82.krn,2,400.0,392.0,400.0,400.0,2.0,1,1051,1
1776,Palestrina,Sanctus_83_a.krn,1,296.0,288.0,296.0,296.0,2.0,1,458,1
1777,Palestrina,Sanctus_83_b.krn,2,284.0,280.0,284.0,284.0,2.0,1,403,1
1778,Palestrina,Sanctus_83_c.krn,1,282.0,276.0,282.0,282.0,1.5,1,545,1
1779,Palestrina,Sanctus_84.krn,1,272.0,264.0,272.0,272.0,2.0,1,417,1
1780,Palestrina,Sanctus_85.krn,4,376.0,368.0,376.0,376.0,2.0,1,681,1
1781,Palestrina,Sanctus_86.krn,2,360.0,352.0,360.0,360.0,2.0,1,790,1
1782,Palestrina,Sanctus_87_a.krn,4,304.0,296.0,304.0,304.0,2.0,1,541,1
1783,Palestrina,Sanctus_87_b.krn,4,312.0,304.0,312.0,312.0,2.0,1,480,1
1784,Palestrina,Sanctus_87_c.krn,4,232.0,224.0,232.0,232.0,2.0,1,391,1
1785,Palestrina,Sanctus_88.krn,1,432.0,424.0,432.0,432.0,2.0,1,760,1
1786,Palestrina,Sanctus_89_a.krn,1,304.0,296.0,304.0,304.0,2.0,1,542,1
1787,Palestrina,Sanctus_89_b.krn,1,264.0,256.0,264.0,264.0,2.0,1,322,1
1788,Palestrina,Sanctus_89_c.krn,1,252.0,246.0,252.0,252.0,1.5,1,481,1
1789,Palestrina,Sanctus_90.krn,4,616.0,608.0,616.0,616.0,2.0,1,916,1
1790,Palestrina,Sanctus_91.krn,4,288.0,280.0,288.0,288.0,2.0,1,450,1
1791,Palestrina,Sanctus_92_a.krn,2,288.0,280.0,288.0,288.0,2.0,1,529,1
1792,Palestrina,Sanctus_92_b.krn,2,272.0,264.0,272.0,272.0,2.0,1,423,1
1793,Palestrina,Sanctus_92_c.krn,2,224.0,216.0,224.0,224.0,2.0,1,437,1
1794,Palestrina,Sanctus_93.krn,4,344.0,336.0,344.0,344.0,2.0,1,632,1
1795,Palestrina,Sanctus_94_a.krn,1,336.0,328.0,336.0,336.0,2.0,1,639,1
1796,Palestrina,Sanctus_94_b.krn,2,96.0,90.0,96.0,96.0,1.5,1,204,1
1797,Palestrina,Sanctus_95.krn,4,448.0,440.0,448.0,448.0,2.0,1,783,1
1798,Palestrina,Sanctus_96_a.krn,2,336.0,328.0,336.0,336.0,2.0,1,539,1
1799,Palestrina,Sanctus_96_b.krn,2,168.0,160.0,168.0,168.0,2.0,1,255,1
1800,Palestrina,Sanctus_97.krn,1,640.0,632.0,640.0,640.0,2.0,1,1259,1
1801,Palestrina,Sanctus_98_a.krn,1,256.0,248.0,256.0,256.0,2.0,1,406,1
1802,Palestrina,Sanctus_98_b.krn,2,184.0,176.0,184.0,184.0,2.0,1,222,1
1803,Palestrina,Sanctus_98_c.krn,2,168.0,160.0,168.0,168.0,2.0,1,262,1
1804,Palestrina,Sanctus_a.krn,1,328.0,320.0,328.0,328.0,2.0,1,565,1
1805,Palestrina,Sanctus_b.krn,1,328.0,320.0,328.0,328.0,2.0,1,382,1
1806,Palestrina,Sanctus_c.krn,1,228.0,222.0,228.0,228.0,1.5,1,443,1
1807,Palestrina,Sanctus_rpt_00.krn,2,256.0,248.0,256.0,256.0,2.0,1,456,1
1808,Palestrina,Sanctus_rpt_01_a.krn,1,232.0,224.0,232.0,232.0,2.0,1,418,1
1809,Palestrina,Sanctus_rpt_01_b.krn,1,168.0,160.0,168.0,168.0,2.0,1,247,1
1810,Palestrina,Sanctus_rpt_01_c.krn,1,142.0,138.0,142.0,142.0,1.5,1,302,1
1811,Palestrina,Sanctus_rpt_02_a.krn,1,224.0,216.0,224.0,224.0,2.0,1,348,1
1812,Palestrina,Sanctus_rpt_02_b.krn,1,184.0,176.0,184.0,184.0,2.0,1,244,1
1813,Palestrina,Sanctus_rpt_02_c.krn,1,144.0,136.0,144.0,144.0,2.0,1,224,1
1814,Palestrina,Sanctus_rpt_a.krn,2,224.0,216.0,224.0,224.0,2.0,1,404,1
1815,Palestrina,Sanctus_rpt_b.krn,1,184.0,176.0,184.0,184.0,2.0,1,215,1
1816,Palestrina,Sanctus_rpt_c.krn,1,120.0,112.0,120.0,120.0,2.0,1,211,1
